key,message,link,reason,action
CAUAJM_E_18000,Database function call <{0}> failed in <{1}> with return code: {2},http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18000.html,Sybase Database specific error from ct_library.,Contact CA Technical Support for further assistance.
CAUAJM_E_18001,Rollback for Insert/Delete of blob failed with return code: {0},http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18001.html,Failed to rollback transaction.,Contact CA Support to get information about rolling back blob insert manually.
CAUAJM_E_18002,Stored Procedure execution returned a failure: {0},http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18002.html,Stored procedure returned non-zero value referring to an error.,Contact CA Technical Support for further assistance.
CAUAJM_E_18003,Failed to insert Blob/Glob,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18003.html,Failed to insert the blob insert query with null\'s for Blob field.,"Previous errors may have some information about the failure, otherwise, Contact CA Technical Support for further assistance with complete list of errors displayed in the log."
CAUAJM_E_18004,Failed to retrieve the global variables to update the blob fields.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18004.html,Query selecting the global variables failed.,Earlier messages (in the log) will have more information about the problem.
CAUAJM_E_18005,Bind failed for <{0}> of <{1}>.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18005.html,Bind failed for a column of IODescriptor. Could be a result of some other process trying to access the global variables.,Re-executing query may resolve the problem.
CAUAJM_E_18006,next_row call failed for IO Descriptor in Blob implementation.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18006.html,Failed to fetch the next row from the database.,Next messages in the log should give additional information about the problem.
CAUAJM_E_18007,Failed to update the Blob Global Variable.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18007.html,Failed to update the Blob Global Variable.,Check if global variables are updated by another process. Contact CA Technical Support for further assistance.
CAUAJM_E_18008,Unknown type passed for binding.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18008.html,ct_bind of ct_library failed.,Contact CA Technical Support for further assistance.
CAUAJM_E_18009,nextRow failed to retrieve next record from database.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18009.html,Failed to fetch the next row from the database. Something unexpected happened.,Contact CA Technical Support for further assistance.
CAUAJM_E_18010,Database function call ct_diag client msg initialization failed,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18010.html,ct_diag of ct_library failed.,Contact CA Technical Support for further assistance.
CAUAJM_E_18011,Database function ct_diag server msg initialization failed,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18011.html,ct_diag of ct_library failed.,Contact CA Technical Support for further assistance.
CAUAJM_E_18012,Event Server: {0} Failed Stored Procedure: {1},http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18012.html,Error from Sybase DMI occurred while executing the stored procedure.,Contact CA Technical Support for further assistance.
CAUAJM_E_18013,Event Server: {0} Failed Query: {1},http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18013.html,Error from Sybase DMI occurred while executing the query.,Contact CA Technical Support for further assistance.
CAUAJM_E_18014,OS error: {0},http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18014.html,Error was received from Sybase DMI.,Contact CA Technical Support for further assistance.
CAUAJM_E_18015,"Client message: Message number: layer ({0}), Origin ({1}), text ({2}), SEVERITY = ({3}), NUMBER = ({4})",http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18015.html,Error from Sybase DMI.,Contact CA Technical Support for further assistance.
CAUAJM_E_18016,Server: {0},http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18016.html,Error from Sybase DMI.,Contact CA Technical Support for further assistance.
CAUAJM_E_18017,Procedure: {0},http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18017.html,Error from Sybase DMI.,Contact CA Technical Support for further assistance.
CAUAJM_E_18018,"Server message: Message number({0}), Severity({1}), State({2}), Line({3}), Message String: {4}",http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18018.html,Error from Sybase DMI.,Contact CA Technical Support for further assistance.
CAUAJM_E_18019,Failed to retrieve size of input Blob/Glob.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18019.html,Failed to retrieve size of input Blob/Glob.,Check if Blob/Glob has data. The Blob file might be empty.
CAUAJM_E_18020,Failed to retrieve bits of input blob.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18020.html,Failed to retrieve bits of input blob.,Check if the input blob has valid data.
CAUAJM_E_18021,ProcessTimestamp failed in updateBlobData.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18021.html,Failed to process the timestamp Global Variable while updating Blob.,"Re-try blob insert again, if problem persists, Contact CA Technical Support for further assistance."
CAUAJM_E_18022,Encountered an error while processing results of ct_send.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18022.html,Process failed to process the results from ct_send database call.,
CAUAJM_E_18023,Database function call ct_results returned unexpected result type from updateBlobData.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18023.html,ct_results of ct_library failed.,Contact CA Technical Support for further assistance.
CAUAJM_E_18024,Database returned unexpected data format while processing Timestamp.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18024.html,timestamp data format is different from CS_TIMESTAMP.,"Execute Query again, Contact CA Technical Support for further assistance."
CAUAJM_E_18025,Initializing ct_diag failed.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18025.html,Initializing ct_diag failed..,
CAUAJM_E_18026,Setting CS_EXTRA_INF failed.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18026.html,,
CAUAJM_E_18027,Failed to change default database.,http://techdocs.broadcom.com/us/en/ca-enterprise-software/intelligent-automation/autosys-workload-automation/12-0-01/messages/error-messages/cauajm-e-18027.html,Could not change the user from default database.,Make user's default database as automdb.
